property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
38553,-37.762125,145.03018600000001,11 Vivian Street,IVANHOE,9750000.0,house,2010,3,1,0,SC_001,1208,19933,1538,23,0,hospital_039,148,S_219,1223
82093,-37.99025726,145.232666,30 Betula Street,DOVETON,6380000.0,house,2009,1,1,0,SC_112,1584,19888,2013,54,0,hospital_119,1331,S_184,1457
35767,-37.717268,145.021902,90 Boldrewood Parade,RESERVOIR,6630000.0,house,2011,2,1,1,SC_047,2482,20010,1313,32,1,hospital_025,1873,S_225,1042
12644,-37.725725,144.768926,20 Thistle Court,DELAHEY,6562000.0,house,2013,3,2,2,SC_048,2544,20001,2220,36,0,hospital_057,5574,S_094,2685
57375,-37.823595000000005,145.069907,6 Myrtle Road,CANTERBURY,20520000.0,house,2009,3,2,2,SC_099,1047,19892,297,27,1,hospital_064,2522,S_113,1161
6370,-37.788923,144.83678799999998,2 Tyler Street,SUNSHINE,8250000.0,house,2011,4,1,2,SC_102,787,20021,347,26,0,hospital_174,1305,S_080,874
94870,-37.908802,145.032208,16 Anne Street,MCKINNON,24450000.0,house,2015,4,2,2,SC_046,3459,19940,561,36,0,hospital_126,1450,S_107,1477
45050,-37.69122,145.102364,4 Tuta Court,GREENSBOROUGH,4464000.0,house,2013,4,2,2,SC_062,4646,19985,1509,38,0,hospital_075,1579,S_210,1323
79274,-37.956508,145.14308799999998,62 Heather Grove,SPRINGVALE,8250000.0,house,2010,3,1,2,SC_057,4827,19913,1198,44,0,hospital_124,3478,S_075,820
65995,-37.772584,145.314101,204 Manchester Road,MOOROOLBARK,4680000.0,house,2012,3,1,1,SC_084,1607,19877,1362,54,1,hospital_113,3770,S_168,1557
38226,-37.784335999999996,145.020842,31 Alphington Street,ALPHINGTON,15210000.0,house,2009,3,1,3,SC_001,2596,19930,671,18,0,hospital_029,630,S_039,2544
54080,-37.81888962,145.0376129,13 Liddiard Street,HAWTHORN,13400000.0,house,2008,3,2,0,SC_083,250,19904,305,20,0,hospital_086,591,S_208,224
11506,-37.784679,144.884066,50 Rosamond Road,MARIBYRNONG,10115000.0,house,2015,3,1,2,SC_052,1333,20023,1910,20,0,hospital_003,951,S_049,1356
46221,-37.721826,145.116949,7 Coventry Street,MONTMORENCY,9408000.0,house,2015,3,1,2,SC_009,5353,19986,831,40,0,hospital_075,2099,S_020,2418
7243,-37.735799,144.82878200000002,16 Cook Avenue,KEALBA,5432000.0,house,2011,3,1,1,SC_107,2107,20002,2723,33,0,hospital_005,2996,S_222,2343
11955,-37.713135,144.82703,9 Evan Court,KEILOR,11440000.0,house,2014,4,2,2,SC_107,2340,20001,3438,36,0,hospital_005,5381,S_222,2647
1721,-37.78944778,144.87524409999997,12 Thomson Street,MAIDSTONE,7548000.0,house,2008,3,1,1,SC_043,1296,20022,1537,22,0,hospital_056,1047,S_149,1296
57154,-37.832341,145.084417,21 Compton Street,CANTERBURY,29240000.0,house,2015,3,1,2,SC_099,2484,19893,918,29,1,hospital_089,2920,S_160,1216
82444,-37.995253000000005,145.251031,89 Doveton Avenue,EUMEMMERRING,6110000.0,house,2016,3,1,2,SC_077,1131,19885,2995,59,0,hospital_119,3030,S_212,1662
26356,-37.589845000000004,144.907529,3 Langford Drive,CRAIGIEBURN,5610000.0,house,2012,4,2,2,SC_016,650,40221,3427,46,0,hospital_104,6868,S_178,2380
76026,-37.906234000000005,145.087597,29 Hatter Street,OAKLEIGH,14720000.0,house,2010,3,2,1,SC_087,2052,19917,656,34,0,hospital_166,1791,S_010,1809
23984,-37.694198,144.95946,1356 Sydney Road,FAWKNER,6450000.0,house,2013,3,1,1,SC_030,4332,19961,723,35,1,hospital_139,4281,S_161,530
8175,-37.764868,144.787801,17 Minvi Terrace,CAIRNLEA,7358000.0,house,2016,3,2,2,SC_102,4472,20003,2084,31,0,hospital_057,2400,S_159,733
5941,-37.79293823,144.83772280000002,1 Drayton Street,SUNSHINE,4000000.0,house,2009,3,1,1,SC_102,1236,20021,649,26,0,hospital_174,1758,S_080,1323
43286,-37.720012,145.088052,75 Yallambie Road,MACLEOD,7813000.0,house,2016,2,1,1,SC_017,4335,19984,1075,34,0,hospital_075,2282,S_020,2007
46484,-37.706451,145.140044,118 Ryans Road,ELTHAM NORTH,8280000.0,house,2015,4,3,2,SC_051,4040,19987,1046,44,0,hospital_075,3014,S_194,1846
24195,-37.70954895,144.97122190000002,23 Frederick Street,FAWKNER,5395000.0,house,2009,3,1,1,SC_030,3150,19962,1097,33,1,hospital_139,2526,S_030,2482
9446,-37.865247,144.724986,28 Parkvista Drive,TRUGANINA,8320000.0,house,2015,4,2,2,SC_053,2504,46468,2039,33,0,hospital_073,4202,S_007,1589
76248,-37.902363,145.09658000000002,49 Burlington St,OAKLEIGH,4240000.0,house,2011,3,1,1,SC_087,2035,19917,760,34,0,hospital_166,895,S_026,2005
14032,-37.755846000000005,144.88983000000002,20 Afton Street,ABERFELDIE,11330000.0,house,2015,3,2,1,SC_052,1918,20037,2321,21,0,hospital_184,2018,S_049,1932
92186,-37.977318,145.071144,28 Johnston Street,MENTONE,5640000.0,house,2013,3,2,2,SC_003,1717,19865,729,39,0,hospital_133,596,S_011,899
88786,-37.94989777,145.0385132,32 Donald Street,HIGHETT,8820000.0,house,2009,3,1,0,SC_079,240,19872,337,40,0,hospital_110,1881,S_069,240
37388,-37.64206314,145.0348969,4 Bristol Court,EPPING,5056000.0,house,2008,3,1,2,SC_062,4587,20005,1224,43,1,hospital_053,1937,S_196,2241
82162,-37.98062515,145.2394104,4 Banksia Street,DOVETON,2940000.0,house,2008,3,1,1,SC_112,2254,19888,2804,54,0,hospital_119,1863,S_195,1651
88983,-37.94877,145.035292,66 Tibrockney Street,HIGHETT,16500000.0,house,2015,4,2,2,SC_079,509,19872,579,40,0,hospital_110,1754,S_069,509
26581,-37.577639000000005,144.907698,34 Brummel Street,CRAIGIEBURN,3780000.0,house,2015,4,2,2,SC_005,1176,40221,4137,46,0,hospital_104,8210,S_178,2950
22099,-37.73835,144.960443,17 Rolland Street,COBURG,7980000.0,house,2011,4,1,1,SC_030,1124,19965,512,28,1,hospital_084,1762,S_172,560
57668,-37.819209,145.150365,15 Station Street,BLACKBURN,20320000.0,house,2014,3,1,3,SC_002,1856,19898,101,35,1,hospital_060,1611,S_018,1385
3121,-37.815501,144.863234,22 Stanger Street,YARRAVILLE,7395000.0,house,2013,3,1,1,SC_033,1909,20022,1809,22,0,hospital_056,3206,S_149,2436
64770,-37.788896,145.29736200000002,64 Allendale Road,CROYDON,5632000.0,house,2016,3,2,1,SC_022,1693,19877,1401,54,1,hospital_164,4232,S_181,1642
90817,-37.961612,145.072206,54 Herald Street,CHELTENHAM,15120000.0,house,2016,3,1,2,SC_003,1820,19866,1647,37,0,hospital_109,252,S_023,1458
65867,-37.775451000000004,145.325202,17 Lansell Road,MOOROOLBARK,3060000.0,house,2012,3,1,1,SC_084,2166,19877,1530,54,1,hospital_113,3004,S_168,1916
10582,-37.782016,144.930371,45 Farnham Street,FLEMINGTON,7370000.0,house,2012,3,1,0,SC_011,1253,20040,604,15,0,hospital_007,1002,S_086,615
96556,-38.002403,145.276574,17 Ashcroft Close,HALLAM,4210000.0,house,2016,3,2,2,SC_077,2499,19885,1808,59,0,hospital_069,3975,S_212,992
39086,-37.764728999999996,145.03280700000002,97 Green Street,IVANHOE,19320000.0,house,2015,3,2,2,SC_001,866,19933,1203,23,0,hospital_039,234,S_219,877
32724,-37.74309,145.001527,4 Herbert Street,PRESTON,6804000.0,house,2013,3,1,1,SC_103,392,20013,300,25,1,hospital_035,2275,S_084,673
53947,-37.8290744,145.00846840000003,Lot 15 St Louis Place,BURNLEY,2640000.0,house,2012,2,1,1,SC_038,1280,19906,187,13,0,hospital_122,1095,S_102,1255
68019,-37.838571,145.005439,286 Williams Road,TOORAK,35230000.0,house,2015,3,2,2,SC_038,333,19947,730,21,0,hospital_196,816,S_102,316
71940,-37.84884,145.27402,1/37 Farnham Road,BAYSWATER,4942000.0,house,2013,3,1,2,SC_022,5596,19870,946,50,1,hospital_002,899,S_139,905
58140,-37.814037,145.15091,45 Williams Road,BLACKBURN,18360000.0,house,2015,4,2,2,SC_002,1903,19898,676,35,1,hospital_060,2155,S_018,1960
62877,-37.82884598,145.23448180000003,34 Woodlands Road,HEATHMONT,4873000.0,house,2009,4,2,2,SC_032,1859,19871,888,46,1,hospital_105,2111,S_040,1947
6344,-37.790040000000005,144.82488,2 Bardsley Street,SUNSHINE WEST,5576000.0,house,2012,3,1,1,SC_102,1150,20021,723,26,0,hospital_174,1530,S_080,1182
51302,-37.791026,145.126896,35 Clay Drive,DONCASTER,13345000.0,house,2014,3,2,2,SC_091,446,20042,3175,30,1,hospital_194,2221,S_188,516
71657,-37.85508728,145.2416992,55 Chartwell Drive,WANTIRNA,3440000.0,house,2007,3,2,2,SC_032,4847,19870,2759,50,1,hospital_179,1395,S_226,2284
88738,-37.949816999999996,145.036794,29 Albert Street,HIGHETT,8580000.0,house,2014,3,1,1,SC_079,383,19872,472,40,0,hospital_110,1866,S_069,383
25350,-37.58877563,144.92442319999998,13 Watchet Court,CRAIGIEBURN,3135000.0,house,2009,5,3,2,SC_016,1040,40221,2210,46,0,hospital_104,6902,S_178,1026
10314,-37.781658,144.927511,250 Pin Oak Crescent,FLEMINGTON,8260000.0,house,2009,3,1,0,SC_011,1004,20040,644,15,0,hospital_007,848,S_086,615
40416,-37.695765,145.06971399999998,33 Trafalgar Crescent,BUNDOORA,7055000.0,house,2012,3,2,2,SC_062,5101,19984,2097,34,0,hospital_041,764,S_155,1348
62871,-37.82911682,145.2605896,33 MILLER ROAD,HEATHMONT,5280000.0,house,2008,4,3,3,SC_032,3335,19871,1413,46,1,hospital_164,2418,S_139,1639
88847,-37.950581,145.032483,4 Barnet Street,HIGHETT,13200000.0,house,2014,4,2,2,SC_079,771,19872,858,40,0,hospital_058,1708,S_069,771
71857,-37.85735321,145.2341919,9 Nottingham Square,WANTIRNA,4480000.0,house,2009,4,2,2,SC_032,4987,19871,3358,46,1,hospital_179,1057,S_226,1608
40128,-37.690346999999996,145.046045,239 Greenhills Road,BUNDOORA,6456000.0,house,2016,3,2,1,SC_062,5533,20007,3012,38,1,hospital_041,1493,S_155,1211
71825,-37.857366,145.235546,8 Telford Court,WANTIRNA,5877000.0,house,2010,4,3,2,SC_032,5001,19871,3329,46,1,hospital_179,1129,S_226,1699
94820,-37.921155,145.05109199999998,148 Tucker Road,BENTLEIGH,11220000.0,house,2011,3,2,2,SC_046,2329,19939,1306,38,0,hospital_159,1397,S_107,810
52608,-37.822178,145.003883,2 Duke Street,RICHMOND,13860000.0,house,2015,5,2,1,SC_038,2083,19906,681,13,0,hospital_122,243,S_076,1579
85059,-37.874983,144.983146,65 Mitford Street,ELWOOD,17000000.0,house,2011,3,1,1,SC_015,733,19955,1067,15,0,hospital_103,1774,S_017,820
8825,-37.875283,144.761233,12 Seabrook Boulevard,SEABROOK,4380000.0,house,2010,3,2,2,SC_092,3473,19924,967,31,0,hospital_073,7164,S_007,1834
37776,-37.642736,145.025396,8 Hall Street,EPPING,3200000.0,house,2012,3,1,1,SC_062,5390,20005,1152,43,1,hospital_053,1259,S_196,1456
52178,-37.816462,145.00864099999998,114 Burnley Street,RICHMOND,10505000.0,house,2013,3,2,1,SC_083,2411,19906,1239,13,0,hospital_122,591,S_076,1380
37638,-37.64,145.05886,60 Longwood Drive,EPPING,4720000.0,house,2010,3,2,2,SC_062,2684,45795,1248,46,1,hospital_053,3950,S_083,1687
23389,-37.64704514,144.8938446,12 Largs Court,GREENVALE,3240000.0,house,2008,3,2,2,SC_075,1348,44817,3236,40,0,hospital_104,2377,S_211,1323
72556,-37.84840775,145.25968930000002,7 Comrie Court,BAYSWATER,3753000.0,house,2009,3,1,1,SC_032,4808,19870,1051,50,1,hospital_002,1084,S_139,876
24606,-37.714574,144.964865,8 Wyuna Street,FAWKNER,3575000.0,house,2013,3,1,1,SC_030,2372,19962,380,33,1,hospital_139,2942,S_030,2347
73033,-37.858913,145.274177,16 Rose Avenue,BORONIA,7200000.0,house,2016,3,1,2,SC_049,4957,19869,913,53,1,hospital_002,652,S_024,965
66080,-37.76760483,145.31411740000001,249 Manchester Road,MOOROOLBARK,6885000.0,house,2008,3,2,1,SC_084,1053,19877,1914,54,1,hospital_113,3633,S_168,1030
87210,-37.91452,145.005608,9 Stanley Street,BRIGHTON,14080000.0,house,2013,4,2,2,SC_046,3999,19951,820,22,0,hospital_156,1272,S_009,870
48118,-37.807868,145.01423300000002,22 Laver Street,KEW,23520000.0,house,2014,3,2,2,SC_083,2344,19905,1731,19,0,hospital_032,301,S_039,1486
16857,-37.69982147,144.9424439,23 Sadie Street,GLENROY,7378000.0,house,2008,4,3,3,SC_030,3690,19961,1450,35,1,hospital_139,5281,S_004,866
39805,-37.689494,145.050085,169 Greenhills Road,BUNDOORA,4725000.0,house,2010,4,2,3,SC_062,5240,20007,3315,38,1,hospital_041,1154,S_155,1108
35011,-37.728108,145.020127,46 McComas,RESERVOIR,7670000.0,house,2012,3,1,1,SC_047,1468,20011,1528,29,1,hospital_139,2270,S_225,837
9359,-37.842240000000004,144.743546,19 Thorngrove Street,TRUGANINA,5060000.0,house,2016,4,2,2,SC_053,3497,46468,3094,33,0,hospital_073,6843,S_007,2811
75496,-37.899537,145.05361100000002,84A Oakleigh Road,CARNEGIE,10128000.0,house,2013,2,1,2,SC_041,1704,19941,1296,36,0,hospital_159,2778,S_015,1342
44585,-37.69566,145.120074,20 Crest Street,GREENSBOROUGH,20400000.0,house,2014,4,2,2,SC_051,4266,19985,1392,38,0,hospital_075,1636,S_210,1750
21405,-37.773268,144.95799,6 Ivy Street,BRUNSWICK,13216000.0,house,2010,3,1,0,SC_011,3819,19969,202,20,1,hospital_102,1390,S_074,424
82076,-37.99262,145.23766899999998,3 Photinia Street,DOVETON,5355000.0,house,2015,3,1,1,SC_077,1682,19888,2469,54,0,hospital_119,1841,S_184,1952
19505,-37.662345,144.936143,9 Hilgay Street,COOLAROO,3540000.0,house,2011,3,1,0,SC_072,1781,44817,901,40,0,hospital_104,1898,S_153,2169
17709,-37.69974518,144.9345856,79 Justin Avenue,GLENROY,3580000.0,house,2008,3,1,0,SC_030,3885,20032,1620,33,0,hospital_184,5403,S_004,889
17692,-37.709144,144.906212,76 Tarana Avenue,GLENROY,12750000.0,house,2016,3,1,1,SC_010,1781,20032,1097,33,0,hospital_184,3692,S_209,1605
83988,-37.85326004,144.99131780000002,4/24 Green Street,WINDSOR,8320000.0,house,2009,3,1,1,SC_066,693,19957,317,11,0,hospital_063,671,S_115,1357
95437,-37.916275,145.04928600000002,2a Osborne Avenue,BENTLEIGH,10480000.0,house,2010,3,1,2,SC_046,2758,19939,1087,38,0,hospital_159,1684,S_107,728
41692,-37.745173,145.07206200000002,162 Rosanna Road,ROSANNA,5000000.0,house,2014,2,1,1,SC_017,1219,19936,580,28,0,hospital_066,1441,S_100,1590
3706,-37.814648999999996,144.889337,59 Castlemaine Street,YARRAVILLE,4500000.0,house,2010,2,1,0,SC_043,3384,19996,144,16,0,hospital_056,2411,S_201,1725
8209,-37.75526047,144.7783356,19 Pinewood Close,CAIRNLEA,3840000.0,house,2009,5,2,2,SC_107,4029,20002,2234,33,0,hospital_057,3236,S_152,414
75067,-37.892354,145.05316499999998,34 Railway Road,CARNEGIE,10400000.0,house,2014,3,1,1,SC_041,974,19920,830,28,0,hospital_108,2890,S_015,593
44394,-37.696093,145.093557,17 Blanchard Court,GREENSBOROUGH,7344000.0,house,2011,3,1,1,SC_062,4995,19985,1562,38,0,hospital_075,1479,S_210,1113
84705,-37.876003999999995,144.990241,18 Mason Avenue,ELWOOD,9933000.0,house,2012,3,1,1,SC_015,1168,19955,439,15,0,hospital_009,1324,S_133,413
56397,-37.855641999999996,145.117591,219 Highbury Road,BURWOOD,3250000.0,house,2015,3,1,0,SC_042,3330,19840,2057,28,0,hospital_047,1999,S_097,1511
78545,-37.941047,145.16056899999998,11 MEIN STREET,SPRINGVALE,4641000.0,house,2010,3,1,2,SC_073,4468,19913,1130,44,0,hospital_124,3717,S_075,1592
35187,-37.695921000000006,144.982032,54 Lockton Avenue,RESERVOIR,6900000.0,house,2014,3,1,2,SC_030,4939,19961,2107,35,1,hospital_139,2793,S_161,2211
36518,-37.665353,145.025867,6 Cherry Court,LALOR,5170000.0,house,2010,3,1,1,SC_062,5471,20006,766,40,1,hospital_053,1742,S_229,548
45659,-37.661467,145.12373200000002,223 Yan Yean Road,PLENTY,10800000.0,house,2013,5,3,2,SC_051,3450,19988,3335,49,0,hospital_075,5109,S_051,2821
80536,-37.984942,145.15698,84 Darren Road,KEYSBOROUGH,5085000.0,house,2010,5,3,3,SC_057,1676,19890,2637,49,0,hospital_096,1565,S_079,1632
30007,-37.76662064,144.9963532,37A Beavers Rd.,NORTHCOTE,2562000.0,house,2009,2,1,0,SC_103,3050,20015,287,21,1,hospital_035,1092,S_105,1846
92311,-37.983736,145.060577,46 Milan Street,MENTONE,15620000.0,house,2016,3,2,2,SC_003,2867,19865,453,39,0,hospital_133,597,S_011,292
10372,-37.7938341,144.92962269999998,3 Wight Street,KENSINGTON,8556000.0,house,2012,2,1,0,SC_011,1741,20041,80,14,0,hospital_114,107,S_086,757
80703,-37.985054,145.225841,10 Ross Street,DANDENONG,4200000.0,house,2010,3,1,3,SC_112,972,19888,1516,54,0,hospital_119,603,S_184,848
81549,-37.994054,145.219947,85 Pultney Street,DANDENONG,11245000.0,house,2011,4,2,2,SC_112,886,19888,1006,54,0,hospital_119,997,S_184,828
30776,-37.755448,144.989688,150 Harold Street,THORNBURY,8525000.0,house,2011,3,1,1,SC_103,2070,20014,783,23,1,hospital_144,1579,S_105,1320
71671,-37.856789,145.226875,58 Amersham Drive,WANTIRNA,16150000.0,house,2015,3,2,2,SC_032,4905,19871,3530,46,1,hospital_008,815,S_226,1256
60254,-37.817521,145.211828,752 Whitehorse Road,MITCHAM,5954000.0,house,2013,3,2,2,SC_032,1585,19901,175,41,1,hospital_010,1746,S_040,1612
67536,-37.761987,145.35756,5 Old Gippsland Road,LILYDALE,5920000.0,house,2011,3,1,0,SC_084,3863,19876,1127,60,1,hospital_113,244,S_081,739
34187,-37.724499,145.01941499999998,2 Shand Road,RESERVOIR,6440000.0,house,2015,3,1,3,SC_047,1835,20010,1384,32,1,hospital_139,2033,S_225,821
70425,-37.877987,145.10348,1/124 Power Avenue,CHADSTONE,5993000.0,house,2012,2,1,0,SC_042,1055,19840,900,28,0,hospital_098,2256,S_112,1543
75720,-37.894641,145.10602,139 Huntingdale Rd,OAKLEIGH,9825000.0,house,2010,3,1,1,SC_087,2255,19917,1682,34,0,hospital_166,514,S_026,2074
42748,-37.718889000000004,145.082719,1/5 Watson St,MACLEOD,5694000.0,house,2011,3,1,1,SC_017,4291,19984,888,34,0,hospital_075,2550,S_020,2198
49826,-37.777128000000005,145.094688,10 Kenneth Street,BULLEEN,5800000.0,house,2014,3,1,3,SC_009,1301,19935,3733,26,0,hospital_194,1855,S_154,1228
66583,-37.788414,145.32396599999998,61 Cardigan Road,MOOROOLBARK,5978000.0,house,2015,3,1,2,SC_084,3483,19877,1096,54,1,hospital_113,4002,S_224,1941
45284,-37.6907959,145.09840390000002,56 Booyan Crescent,GREENSBOROUGH,5135000.0,house,2008,3,2,0,SC_062,4500,19985,1702,38,0,hospital_075,1726,S_210,1419
40035,-37.71744537,145.03800959999998,20A Bradshaw Street,KINGSBURY,4725000.0,house,2008,3,1,0,SC_047,2445,20009,2725,33,1,hospital_025,458,S_225,1165
25625,-37.582844,144.927823,17 Cranwell Street,CRAIGIEBURN,5100000.0,house,2009,3,2,1,SC_005,1127,40221,2516,46,0,hospital_104,7581,S_178,1356
76884,-37.933254,145.126756,5 Hadkinson Street,CLAYTON SOUTH,4644000.0,house,2012,3,1,1,SC_003,5359,19915,1100,39,0,hospital_076,1389,S_170,949
5466,-37.791046,144.84621299999998,115 South Road,BRAYBROOK,7800000.0,house,2014,2,1,1,SC_043,1377,20021,1206,26,0,hospital_174,1913,S_149,1377
5089,-37.87383,144.814656,254 Queen Street,ALTONA,6320000.0,house,2011,5,2,2,SC_033,5960,19925,970,32,0,hospital_141,6877,S_128,1496
95273,-37.92990875,145.0465241,24 Paschal Street,BENTLEIGH,18620000.0,house,2009,5,3,2,SC_046,1287,19937,992,38,0,hospital_110,923,S_107,1219
73001,-37.864845,145.259752,15 Sedgwick Road,BORONIA,9920000.0,house,2013,3,1,1,SC_049,5383,19869,2219,53,1,hospital_002,1280,S_024,2210
60438,-37.837385999999995,145.197794,11b Boronia Road,VERMONT,7000000.0,house,2010,3,2,2,SC_088,2571,19900,2217,40,1,hospital_008,2883,S_202,2418
53787,-37.820109,145.00690500000002,8 Neptune Street,RICHMOND,13510000.0,house,2016,2,1,0,SC_038,2281,19906,831,13,0,hospital_122,288,S_076,1536
547,-37.793951,144.888526,2 Naismith Street,FOOTSCRAY,9600000.0,house,2014,2,1,2,SC_085,2284,20023,919,20,0,hospital_003,199,S_201,1126
11951,-37.718339,144.82407,9 Barwon Avenue,KEILOR,7995000.0,house,2013,3,3,2,SC_107,1775,20001,2935,36,0,hospital_005,4765,S_222,2095
30025,-37.772427,144.995402,39 Henry Street,NORTHCOTE,10725000.0,house,2015,3,2,1,SC_103,3701,20016,285,20,1,hospital_035,1524,S_105,2485
38713,-37.762254,145.033266,2/26 Stortford Avenue,IVANHOE,6620000.0,house,2015,3,1,2,SC_001,980,19933,1301,23,0,hospital_039,252,S_219,1000
32954,-37.736102,145.013173,544 Plenty Road,PRESTON,10200000.0,house,2012,3,1,1,SC_103,1061,20012,1150,27,1,hospital_139,2455,S_084,917
15915,-37.70743942,144.8815308,11 Birch Avenue,TULLAMARINE,3690000.0,house,2008,3,1,1,SC_010,885,20032,3160,33,0,hospital_184,4400,S_198,2529
43745,-37.716178,145.080348,36 Powley Parade,WATSONIA,9218000.0,house,2016,3,1,2,SC_017,4528,19984,656,34,0,hospital_075,2562,S_020,2156
33391,-37.718127,144.995725,1 Willoughby Street,RESERVOIR,5985000.0,house,2014,3,1,2,SC_103,2451,20010,1002,32,1,hospital_139,215,S_030,1667
78609,-37.936547999999995,145.173826,13 Phillip Avenue,SPRINGVALE,6448000.0,house,2014,3,1,2,SC_073,3536,19913,2298,44,0,hospital_161,3458,S_067,1289
91008,-37.967696999999994,145.079427,8 Cronin Court,CHELTENHAM,12180000.0,house,2016,3,1,2,SC_003,928,19865,2013,39,0,hospital_109,699,S_003,1834
60380,-37.836441,145.201496,1/11 View Road,VERMONT,5886000.0,house,2013,3,2,2,SC_088,2710,19901,2191,41,1,hospital_008,2655,S_202,2624
52441,-37.820149,144.992545,16 Miles Street,RICHMOND,20320000.0,house,2014,3,2,1,SC_068,1906,19908,484,11,0,hospital_146,273,S_076,1204
27429,-37.588684,144.930893,6 Rosewood Place,CRAIGIEBURN,2925000.0,house,2016,3,1,1,SC_110,1319,40221,1827,46,0,hospital_104,6965,S_178,652
57143,-37.824243,145.069785,20 Beaumont Street,CANTERBURY,10155000.0,house,2013,4,2,2,SC_099,1033,19892,231,27,1,hospital_064,2562,S_113,1114
38501,-37.755835999999995,145.05057299999999,1/27 Myrtle Street,IVANHOE,7974000.0,house,2014,3,2,2,SC_001,1551,19935,901,26,0,hospital_046,826,S_219,1586
72012,-37.84519,145.25197,12 Ernest Street,BAYSWATER,3840000.0,house,2014,3,1,1,SC_032,4145,19870,1472,50,1,hospital_002,1828,S_139,1335
10927,-37.78378677,144.93374630000002,86 Bryant Street,FLEMINGTON,10676000.0,house,2008,3,1,1,SC_011,1557,20040,576,15,0,hospital_102,1054,S_086,639
91924,-37.97451782,145.05630490000001,1/29 Bourke Street,MENTONE,6800000.0,house,2009,2,1,1,SC_003,2899,19866,889,37,0,hospital_055,713,S_011,951
71611,-37.86014938,145.2323151,5 Elandra Court,WANTIRNA,5824000.0,house,2008,3,2,2,SC_032,5285,19871,3703,46,1,hospital_179,1264,S_226,1286
57523,-37.830395,145.153162,10 Eustace Street,BLACKBURN,28730000.0,house,2015,4,2,2,SC_002,2024,19898,1182,35,1,hospital_060,384,S_018,526
68428,-37.857448,145.022743,28 Hume Street,ARMADALE,14760000.0,house,2013,2,2,1,SC_038,2270,19945,320,24,0,hospital_092,867,S_235,623
